CensusTract,Year,State,County,Population,Pollutant Name,Total Cancer Risk (per million),PT-StationaryPoint Cancer Risk (per million),OR-LightDuty-OffNetwork-Gas Cancer Risk (per million),OR-LightDuty-OffNetwork-Diesel Cancer Risk (per million),OR-HeavyDuty-OffNetwork-Gas Cancer Risk (per million),OR-HeavyDuty-OffNetwork-Diesel Cancer Risk (per million),OR-LightDuty-OnNetwork-Gas Cancer Risk (per million),OR-LightDuty-OnNetwork-Diesel Cancer Risk (per million),OR-HeavyDuty-OnNetwork-Gas Cancer Risk (per million),OR-HeavyDuty-OnNetwork-Diesel Cancer Risk (per million),OR-Refueling Cancer Risk (per million),OR-HeavyDuty-Hoteling Cancer Risk (per million),NR-Recreational-inc-PleasureCraft Cancer Risk (per million),NR-Construction Cancer Risk (per million),NR-CommercialLawnGarden Cancer Risk (per million),NR-ResidentialLawnGarden Cancer Risk (per million),NR-Agriculture Cancer Risk (per million),NR-CommercialEquipment Cancer Risk (per million),NR-AllOther Cancer Risk (per million),NR-CMV_C1C2 Cancer Risk (per million),NR-CMV_C3 Cancer Risk (per million),NR-CMV_C1C2C3_underway Cancer Risk (per million),NR-Locomotives Cancer Risk (per million),NR-Point-Airports Cancer Risk (per million),NR- Point-Railyards Cancer Risk (per million),NP-industrial Cancer Risk (per million),NP-CommercialCooking Cancer Risk (per million),NP-OilGas Cancer Risk (per million),NP-SolventsCoatings Cancer Risk (per million),NP-StorageTransfer_BulkTerminals_GasStage1 Cancer Risk,NP-MiscellaneousNonindustrial Cancer Risk (per million),NP-FuelCombustion_not_RWC Cancer Risk (per million),NP-ResidentialWoodCombustionRWC Cancer Risk (per million),NP-WasteDisposal Cancer Risk (per million),NP-AgricultureLivestock Cancer Risk (per million),FIRE Cancer Risk (per million),BIOGENICS Cancer Risk (per million),SECONDARY Cancer Risk (per million),BACKGROUND Cancer Risk (per million),Total Respiratory HI,Total Neurological HI,Total Liver HI,Total Developmental HI,Total Reproductive HI,Total Kidney HI,Total Ocular HI,Total Endocrine HI,Total Hematological HI,Total Immunological HI,Total Skeletal HI,Total Spleen HI,Total Thyroid HI,Total Wholebody HI,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,E_POV150,M_POV150,E_HBURD,M_HBURD,EP_POV150,MP_POV150,EP_HBURD,MP_HBURD,EPL_POV150,EPL_HBURD,EPL_UNINSUR,F_POV150,F_HBURD,F_UNINSUR,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
49009000000,2018,UT,Daggett,1059.0,"1,1,2-TRICHLOROETHANE",2.34133e-05,1.33799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033e-05,0.0,0.0,0.0,0.0,0.0,4.15056e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49009000000,2019,UT,Daggett,1059.0,"1,1,2-TRICHLOROETHANE",2.02326e-05,1.95177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14696e-07,0.0,0.0,0.0,0.0,0.0,2.4512e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49009960100,2014,UT,Daggett,1059.0,"1,1,2-TRICHLOROETHANE",1.4208890432e-05,1.0820468464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.388081712e-06,0.0,0.0,0.0,0.0,0.0,3.40256e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220139e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49009960100,2016,UT,Daggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.9027536,751.0,148.0,1170.0,31.0,217.0,46.0,30.0,17.0,15.0,19.0,27182.0,6650.0,26.0,16.0,152.0,44.0,148.0,59.0,78.0,30.0,1.0,11.7,31.0,194.4,6.0,44.3,0.0,15.6,420.0,60.0,2.0,11.4,2.0,4.0,134.0,97.0,4.8,2.9,4.9,6.5,27182.0,6650.0,4.9,3.4,20.2,6.0,19.7,6.8,12.4,4.7,0.5,5.4,4.1,25.9,0.8,6.2,0.0,1.3,35.9,5.1,0.9,5.3,0.9,2.2,17.8,12.4,0.1955,0.5214,0.3373,0.3801,1.4344,0.3156,0.9606,0.0976,0.765,0.024,1.8472,0.3842,0.0171,0.4298,0.4469,0.1935,0.0,0.9966,0.2106,0.1561,0.9795,2.3427,0.5283,6.0713,0.3379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,25.0,12.0,4.0,2.0,1164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49009960100,2017,UT,Daggett,1059.0,"1,1,2-TRICHLOROETHANE",1.96376e-05,1.0025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61232e-06,0.0,0.0,0.0,0.0,0.0,2.34176e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06838e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49009960100,2018,UT,Daggett,1059.0,"1,1,2-TRICHLOROETHANE",2.34133e-05,1.33799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033e-05,0.0,0.0,0.0,0.0,0.0,4.15056e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.985892539432,612.0,168.0,1235.0,32.0,145.0,39.0,23.0,13.0,3.0,6.0,27698.0,8796.0,16.0,13.0,100.0,35.0,127.0,67.0,44.0,20.0,2.0,11.0,35.0,223.0,5.0,44.0,0.0,15.0,578.0,72.0,2.0,11.0,7.0,7.0,132.0,103.0,4.7,2.8,1.2,2.4,27698.0,8796.0,3.8,3.1,16.3,7.3,20.8,9.3,8.9,4.4,1.4,7.9,5.7,36.4,0.9,7.5,0.0,1.3,46.8,5.5,1.4,7.9,4.8,4.8,21.6,15.8,0.2504,0.0532,0.4041,0.2997,1.0074,0.1784,0.8322,0.1164,0.4065,0.0719,1.427,0.1338,0.0616,0.4161,0.4777,0.2449,0.0,1.0,0.3168,0.7204,0.9846,3.0218,0.7719,5.9339,0.3276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,14.0,10.0,2.8,2.1,1069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49009960100,2019,UT,Daggett,1059.0,"1,1,2-TRICHLOROETHANE",2.02326e-05,1.95177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14696e-07,0.0,0.0,0.0,0.0,0.0,2.4512e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49009960100,2020,UT,Daggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.985864740088,590.0,157.0,1314.0,72.0,169.0,52.0,,,3.0,7.0,,,15.0,15.0,67.0,35.0,150.0,68.0,24.0,14.0,0.0,16.0,17.0,32.0,0.0,48.0,0.0,16.0,659.0,76.0,0.0,16.0,11.0,11.0,85.0,43.0,,,1.0,2.5,,,3.9,4.1,11.4,5.7,25.4,9.3,4.6,2.7,0.0,9.5,2.9,5.4,0.0,8.6,0.0,1.2,50.2,5.2,0.0,9.5,6.5,6.3,14.4,6.2,,0.0975,,0.3738,0.9203,0.0763,0.5529,0.3047,0.0749,0.0,0.9325,0.0141,0.0099,0.0,0.0099,0.0099,0.0,1.0,0.0,0.822,0.9718,2.7938,0.7076,4.6565,0.1427,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,28.0,23.0,5.4,4.4,1070.0,24.0,18.0,9.0,23.0,4.6,3.2,5.3,13.5,0.1058,0.0127,0.3305,0.0,0.0,0.0,25.0,224.0,1.0,2.0,14.0,21.0,0.0,12.0,2.0,5.0,0.0,12.0,0.0,12.0,0.0,12.0,5.0,1.7,0.2,0.4,2.4,3.7,0.0,5.4,0.3,0.8,0.0,5.4,0.0,5.4,0.0,5.4
49011000000,2014,UT,Davis,306476.0,"1,1,2-TRICHLOROETHANE",1.04146172e-07,3.35505e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372283e-09,0.0,0.0,0.0,0.0,0.0,1.02438384e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6272e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011000000,2017,UT,Davis,306476.0,"1,1,2-TRICHLOROETHANE",2.75438e-07,5.42406e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33107e-09,0.0,0.0,0.0,0.0,0.0,2.68683e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3037e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011000000,2018,UT,Davis,306476.0,"1,1,2-TRICHLOROETHANE",2.49272e-07,5.62889e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17244e-09,0.0,0.0,0.0,0.0,0.0,2.4247e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011000000,2019,UT,Davis,306476.0,"1,1,2-TRICHLOROETHANE",2.07437e-07,4.22619e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87749e-10,0.0,0.0,0.0,0.0,0.0,2.02923e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011125102,2014,UT,Davis,4143.0,"1,1,2-TRICHLOROETHANE",7.9431136e-08,2.92928e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9138208e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2411e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011125102,2016,UT,Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6361699,4327.0,401.0,1290.0,87.0,1237.0,95.0,138.0,122.0,113.0,79.0,37099.0,4402.0,32.0,25.0,579.0,96.0,1289.0,229.0,403.0,114.0,56.0,48.5,254.0,563.6,0.0,44.0,12.0,21.1,6.0,10.0,17.0,29.2,11.0,13.0,0.0,11.0,3.2,2.8,5.4,3.7,37099.0,4402.0,1.2,1.0,13.4,2.2,29.8,4.5,9.3,2.5,4.5,3.9,5.9,13.0,0.0,1.1,0.9,1.6,0.5,0.8,1.4,2.4,0.9,1.0,0.0,0.3,0.1029,0.6175,0.1027,0.0634,0.8865,0.1372,0.7363,0.4829,0.458,0.2877,1.9648,0.47,0.0582,0.0,0.0582,0.0205,0.3801,0.5232,0.3099,0.1561,0.0,1.3693,0.2436,4.2789,0.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,49.0,1.3,1.1,1328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011125102,2017,UT,Davis,4143.0,"1,1,2-TRICHLOROETHANE",2.19423e-07,6.72832e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011125102,2018,UT,Davis,4143.0,"1,1,2-TRICHLOROETHANE",1.95026e-07,7.23008e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94303e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.633789220068,4340.0,352.0,1374.0,88.0,1275.0,89.0,207.0,188.0,131.0,81.0,39152.0,5379.0,89.0,53.0,515.0,115.0,1365.0,213.0,371.0,120.0,110.0,78.0,258.0,507.0,0.0,44.0,13.0,23.0,7.0,11.0,21.0,32.0,0.0,11.0,0.0,11.0,4.8,4.3,6.4,3.8,39152.0,5379.0,3.4,2.0,11.9,2.6,31.5,4.2,8.5,2.6,8.6,6.1,5.9,11.7,0.0,1.1,0.9,1.7,0.5,0.8,1.6,2.5,0.0,2.3,0.0,0.3,0.2659,0.8679,0.137,0.2603,1.5311,0.3482,0.6113,0.6182,0.3671,0.6712,2.2678,0.6758,0.0634,0.0,0.0634,0.0205,0.3579,0.5386,0.3408,0.0,0.0,1.2373,0.2178,5.0996,0.2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,62.0,1.6,1.4,1405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011125102,2019,UT,Davis,4143.0,"1,1,2-TRICHLOROETHANE",1.61315e-07,4.86256e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60828e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011125102,2020,UT,Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.619213097364,3921.0,487.0,1394.0,175.0,1331.0,177.0,,,67.0,54.0,,,105.0,60.0,645.0,181.0,1035.0,168.0,337.0,146.0,105.0,69.0,120.0,70.0,0.0,48.0,0.0,16.0,29.0,47.0,0.0,16.0,0.0,12.0,0.0,12.0,,,3.6,2.9,,,4.1,2.3,16.4,4.2,26.4,2.8,8.6,3.5,7.9,5.1,3.1,1.7,0.0,1.3,0.0,1.1,2.1,3.4,0.0,1.2,0.0,2.4,0.0,0.3,,0.5833,,0.3935,1.3591,0.1822,0.8025,0.3738,0.3969,0.8223,2.3955,0.4576,0.0155,0.0,0.0155,0.0155,0.0,0.7218,0.0,0.0,0.0,0.7218,0.1059,4.4919,0.1271,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,76.0,2.8,1.9,1447.0,178.0,126.0,169.0,63.0,4.5,3.2,12.7,4.4,0.1001,0.1523,0.1299,0.0,0.0,0.0,205.0,715.0,0.0,12.0,78.0,58.0,17.0,24.0,0.0,12.0,0.0,12.0,8.0,13.0,17.0,21.0,5.2,0.7,0.0,0.8,2.0,1.5,0.4,0.6,0.0,0.8,0.0,0.8,0.2,0.3,0.4,0.5
49011125103,2014,UT,Davis,4293.0,"1,1,2-TRICHLOROETHANE",8.3828224e-08,9.9424e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37288e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3099e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011125103,2016,UT,Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1451914,5158.0,395.0,1611.0,138.0,1486.0,140.0,356.0,199.0,163.0,95.0,23491.0,2621.0,183.0,91.0,358.0,62.0,1758.0,220.0,418.0,125.0,110.0,60.9,597.0,562.9,33.0,76.6,9.0,20.5,199.0,80.0,18.0,19.1,9.0,14.0,0.0,15.0,6.9,3.8,6.3,3.5,23491.0,2621.0,6.1,2.8,6.9,1.2,34.1,3.4,8.1,2.3,7.4,4.0,11.6,10.9,0.7,1.6,0.6,1.3,12.4,4.8,1.2,1.3,0.6,0.9,0.0,0.3,0.3293,0.717,0.5086,0.4743,2.0292,0.5266,0.2671,0.7432,0.319,0.5993,1.9286,0.4477,0.3082,0.3716,0.6798,0.3459,0.3202,0.9194,0.274,0.084,0.0,1.5976,0.295,6.2352,0.3671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,601.0,247.0,11.7,4.6,3966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49011125103,2017,UT,Davis,4293.0,"1,1,2-TRICHLOROETHANE",3.4045e-07,3.18848e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40131e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3196e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
