CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
49049002101,UT,Utah,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1130,0.0,0.0,0,3850,U,2768.473687,0.719084075,469.7199414,0.12200518,862.9391231,0.717322629,368.2892451,0.660016568,15.82122887,0.014001087,275.3180515,0.071511182,58.98533727,0.015320867,85.42981445,0.071013977,16.52959404,0.029622928,2.784503183,0.002464162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002102,UT,Utah,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,923,12.0,0.0040336,0,2975,U,1655.808184,0.55657418,531.4754552,0.178647212,519.2942582,0.604533479,166.7511331,0.561451627,36.29995294,0.039328226,11.8874383,0.003995778,5.459528923,0.001835136,4.949419498,0.005761839,1.316019058,0.004431041,0.322424885,0.000349323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002201,UT,Utah,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1222,1266.0,0.2546259,1,4972,U,3391.812312,0.682182685,1838.49992,0.3697707,892.9886548,0.824550928,116.160602,0.866870165,22.57607495,0.018474693,2238.76811,0.450275163,1020.343791,0.205217979,813.8068608,0.751437545,84.47495716,0.630410128,20.78456271,0.017008644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002204,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,935,0.0,0.0,0,3688,U,3688.000007,1.000000002,1419.87247,0.384997958,1459.000012,1.000000008,176.9999996,0.999999998,0.0,0.0,3666.032877,0.994043622,1409.511193,0.382188501,1453.057836,0.995927235,174.6241062,0.986576871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002205,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1231,0.0,0.0,0,4129,U,4128.999964,0.999999991,1705.044587,0.412943712,1484.999991,0.999999994,228.9999964,0.999999984,15.74638848,0.012791542,3115.044874,0.754430824,1300.467481,0.314959429,1129.102696,0.760338516,167.5298778,0.731571519,8.790841976,0.00714122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002206,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,908,0.0,0.0,0,3296,U,2773.30272,0.84141466,913.1980236,0.277062507,1042.324898,0.841942567,196.5659835,0.88943884,11.1206893,0.012247455,656.1569397,0.199076741,231.0146313,0.070089391,283.5175927,0.229012595,16.16347748,0.073137907,2.870987921,0.003161881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002207,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,857,158.0,0.0438402,0,3604,U,3339.306163,0.926555539,1040.212288,0.288627161,1220.191326,0.938608712,226.1176631,0.94215693,0.0,0.0,582.1248217,0.161521871,241.7013957,0.06706476,169.925585,0.130711988,72.86911515,0.303621313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002300,UT,Utah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1158,11.0,0.0030245,1,3637,U,14.27619755,0.003925267,9.637098193,0.002649738,4.567973614,0.003989497,0.113443762,0.0007989,0.136194885,0.000117612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002400,UT,Utah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,369,189.0,0.1660808,1,1138,U,167.1861746,0.14691228,86.84320813,0.076312134,38.88184042,0.130915288,5.269756138,0.210790246,6.730424266,0.018239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002500,UT,Utah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1556,33.0,0.0076798,1,4297,U,266.5780504,0.062038178,169.4398347,0.039432124,73.41792616,0.064458232,6.707581103,0.045321494,21.16978808,0.013605262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002701,UT,Utah,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,828,328.0,0.1037975,0,3160,U,1280.237158,0.405138341,616.4672246,0.195084565,396.1161705,0.388349187,121.4296121,0.463471802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002702,UT,Utah,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1280,93.0,0.0210027,1,4428,U,4408.394907,0.995572472,1956.20474,0.441780655,1395.936382,0.994965347,97.24649776,0.992311202,81.49832096,0.063670563,2548.551672,0.575553675,1000.775864,0.226010809,825.3344467,0.588264039,65.74857914,0.670903869,62.16297042,0.048564821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002801,UT,Utah,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1203,37.0,0.0103237,1,3584,U,824.72372,0.230112645,582.9621121,0.162656839,275.6129961,0.222268545,21.82062029,0.16284045,46.51252425,0.038663777,23.8736979,0.006661188,15.94647337,0.004449351,1.989017228,0.001604046,3.978034455,0.029686824,0.810431637,0.000673676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002802,UT,Utah,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,481,0.0,0.0,1,1446,U,1207.760428,0.835242343,676.3328587,0.467726735,397.9302924,0.823872241,45.23372568,0.853466522,7.513456601,0.015620492,186.2750999,0.128820954,40.03771025,0.027688596,57.17617035,0.118377164,12.72539032,0.240101704,0.44232699,0.000919599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002901,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1431,50.0,0.00986,0,5071,U,4652.231014,0.917418855,1027.378149,0.202598728,1979.65357,0.936006416,167.726925,0.668234761,22.72035486,0.015877257,632.8819317,0.124804167,39.77398551,0.007843421,311.947343,0.147492834,10.16924093,0.040514904,0.850612283,0.000594418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049002902,UT,Utah,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1097,38.0,0.0105088,1,3616,U,2588.897941,0.715956289,1204.084828,0.332988061,983.1039983,0.742525678,168.3558831,0.728813347,15.97872519,0.014565839,1282.107148,0.35456503,743.6952183,0.205667925,533.7690467,0.403148827,62.94724998,0.272498918,5.230938216,0.004768403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003001,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1218,0.0,0.0,0,4165,U,4124.732586,0.990331953,1678.358828,0.402967306,1560.120758,0.993074958,225.9869341,0.978298416,44.06057528,0.036174528,2270.488728,0.545135349,951.1711873,0.228372434,874.364253,0.556565406,95.45627503,0.413230628,6.302310269,0.005174311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003002,UT,Utah,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,680,0.0,0.0,0,2256,U,1634.124924,0.724346154,378.085484,0.167591083,589.0533548,0.743754236,204.3746314,0.655046895,0.0,0.0,45.21914077,0.020043945,6.475736171,0.00287045,17.85350609,0.022542306,2.4620471,0.007891177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003103,UT,Utah,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,738,0.0,0.0,0,2734,U,2062.404244,0.754354149,560.4035651,0.2049757,770.9152855,0.752112474,185.5645662,0.68222267,0.0,0.0,217.923122,0.07970853,64.59299921,0.023625823,94.6990661,0.092389333,17.48601599,0.064286824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003104,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,934,0.0,0.0,0,3868,U,3761.074766,0.972356455,525.8206341,0.135941219,1552.918275,0.976064284,305.6456047,0.973393646,9.254807922,0.009908788,2140.867658,0.553481814,264.5516178,0.068394937,942.4705404,0.592376204,153.6505158,0.489332853,5.550564253,0.005942788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003105,UT,Utah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1239,0.0,0.0,1,3629,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003106,UT,Utah,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,796,31.0,0.0113845,0,2723,U,1930.858681,0.709092428,422.649628,0.1552147,714.490122,0.724635012,114.787474,0.597851427,9.71441716,0.012204042,295.1763152,0.108401144,44.64781867,0.016396555,119.4396699,0.121135568,11.00525284,0.057319025,0.345755287,0.000434366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003201,UT,Utah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,853,0.0,0.0,0,2598,U,136.2254865,0.052434752,39.37459862,0.015155735,43.19935679,0.048812833,14.47936741,0.067978251,1.763279771,0.002067151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003203,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1051,0.0,0.0,0,4097,U,4097.000002,1.0,889.8360801,0.217192111,1579.999997,0.999999998,285.9999991,0.999999997,16.94444457,0.016122212,4000.442312,0.9764321,860.1289256,0.209941158,1539.611062,0.974437381,281.3764018,0.983833573,16.9429617,0.016120801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003204,UT,Utah,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,900,27.0,0.0098756,0,2734,U,2413.161064,0.882648524,1009.615831,0.369281577,790.1408125,0.901987229,241.2795651,0.864801308,0.0,0.0,320.9750719,0.11740127,158.1890633,0.057859935,118.8707233,0.135697173,22.96088533,0.08229708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003205,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1099,6.0,0.0014022,0,4279,U,4063.780542,0.949703328,864.4859652,0.202029905,1601.235118,0.952549148,229.9219688,0.954033065,23.67126133,0.021538909,2025.927119,0.473458079,252.0251049,0.058898132,823.1074191,0.489653432,90.24156081,0.37444631,6.146095308,0.005592443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003300,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1696,0.0,0.0,0,6042,U,5398.821592,0.893548757,1751.860985,0.2899472,2262.332436,0.908932276,274.0599591,0.783028454,51.09538491,0.030126996,4051.24095,0.670513232,1225.919674,0.202899648,1793.522436,0.720579524,144.7351056,0.413528873,27.86456261,0.016429577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003401,UT,Utah,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1103,0.0,0.0,0,3738,U,2499.232117,0.668601422,920.546557,0.246267137,887.4655099,0.653028337,217.9741667,0.714669399,29.58602446,0.026823232,131.4165066,0.035156904,31.4307397,0.008408438,35.40422627,0.026051675,27.27731199,0.08943381,6.353306885,0.005760024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003402,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1680,9.0,0.0014913,0,6035,U,4471.935736,0.741000122,1034.20512,0.171367874,1843.941336,0.760074747,365.180038,0.724563568,113.6393661,0.06764248,847.4567989,0.140423662,95.65011118,0.015849231,376.006879,0.154990469,68.41963818,0.13575325,26.19634542,0.015593063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049003403,UT,Utah,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1463,22.0,0.0042259,1,5206,U,2926.845726,0.562206248,1159.41322,0.222707111,1167.370819,0.606111536,151.5594502,0.462071494,30.15347119,0.020610712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010103,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1557,0.0,0.0,0,6738,C,6737.999954,0.999999993,2556.497886,0.379414943,3356.999988,0.999999996,108.0000002,1.000000002,22.68561861,0.014570083,6737.999954,0.999999993,2556.497886,0.379414943,3356.999988,0.999999996,108.0000002,1.000000002,22.68561861,0.014570083,4.632309981,0.00068749,1.811423879,0.000268837,2.573505603,0.000766609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010104,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1654,0.0,0.0,0,6999,U,6998.999975,0.999999996,1942.565618,0.277549024,3457.999978,0.999999994,89.00000003,1.0,38.22916623,0.02311316,6998.999975,0.999999996,1942.565618,0.277549024,3457.999978,0.999999994,89.00000003,1.0,38.22916623,0.02311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010105,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1909,0.0,0.0,0,7564,U,7564.000049,1.000000006,2580.969285,0.341217515,3469.000026,1.000000007,191.0000016,1.000000008,19.8944595,0.010421404,6672.321149,0.882115435,2344.447046,0.309948049,3021.390667,0.870968771,167.0430842,0.874571122,19.8944595,0.010421404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010106,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,993,0.0,0.0,0,4105,U,4104.999998,1.0,800.3539596,0.194970514,1844.999996,0.999999998,221.9999996,0.999999998,16.49999975,0.016616314,4104.999998,1.0,800.3539596,0.194970514,1844.999996,0.999999998,221.9999996,0.999999998,16.49999975,0.016616314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010107,UT,Utah,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,573,0.0,0.0,0,2481,R,2481.000029,1.000000012,511.8246258,0.206297713,1091.000006,1.000000005,136.0000014,1.00000001,19.81617195,0.034583197,2481.000029,1.000000012,511.8246258,0.206297713,1091.000006,1.000000005,136.0000014,1.00000001,19.81617195,0.034583197,1030.285563,0.415270279,218.2378283,0.087963655,391.6167972,0.358952151,78.00902057,0.573595739,7.607104215,0.013275924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010108,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1705,0.0,0.0,0,6504,U,6504.000055,1.000000009,1505.731985,0.231508608,2988.000036,1.000000012,134.0000013,1.00000001,0.0,0.0,6504.000055,1.000000009,1505.731985,0.231508608,2988.000036,1.000000012,134.0000013,1.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010109,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1785,19.0,0.0027393,0,6936,U,6286.722445,0.906390203,1809.914061,0.260944934,3084.009749,0.928638889,101.8433101,0.893362369,11.15103094,0.006247076,4126.054657,0.594875239,1101.060289,0.158745716,1977.879837,0.595567551,66.22372136,0.580909837,3.82337048,0.002141944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010110,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,334,0.0,0.0,0,1397,U,1396.999967,0.999999977,448.3183919,0.320915098,637.9999782,0.999999966,48.99999963,0.999999992,0.0,0.0,1315.158578,0.941416305,411.0583337,0.294243618,596.2147618,0.934505896,47.55913012,0.970594492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010111,UT,Utah,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1727,4.0,0.0005869,0,6815,R,6434.762506,0.944205797,1683.712291,0.247059764,2978.548116,0.945270744,207.4976722,0.969615291,10.3288137,0.005980784,5281.446515,0.77497381,1385.964205,0.203369656,2432.911806,0.772107841,185.8891568,0.86864092,10.3288137,0.005980784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010112,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1266,0.0,0.0,0,4884,U,4246.698977,0.869512485,566.6809332,0.116028037,1862.789092,0.881167972,100.1780657,0.863604015,0.0,0.0,3385.950992,0.693274159,431.6686713,0.088384249,1512.72901,0.715576637,61.32501778,0.528663946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010113,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1141,0.0,0.0,0,4725,U,4724.999997,0.999999999,1133.37544,0.239867818,2196.000007,1.000000003,159.0000005,1.000000003,0.0,0.0,4724.999997,0.999999999,1133.37544,0.239867818,2196.000007,1.000000003,159.0000005,1.000000003,0.0,0.0,3.999999976,0.000846561,1.449251273,0.00030672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010208,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,873,0.0,0.0,0,3934,U,3749.293057,0.953048566,709.4527126,0.180338768,1638.263068,0.952478528,145.2061487,0.95530361,0.0,0.0,2470.497782,0.627986218,329.8664949,0.083850151,1125.814842,0.654543513,73.6902316,0.484804155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010209,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1376,0.0,0.0,0,5475,U,5024.031443,0.917631314,748.2277636,0.136662605,2000.252984,0.917968327,460.6578811,0.901483133,76.29219902,0.055444912,3743.856287,0.683809368,650.0760652,0.118735354,1441.037746,0.661329851,375.0553739,0.73396355,55.63489621,0.040432337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010210,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1449,0.0,0.0,0,6070,U,4623.390964,0.761678907,508.5807477,0.083785955,1953.541812,0.742509241,333.7766027,0.743377734,25.87251036,0.017855425,2978.454848,0.490684489,293.7004851,0.048385582,1268.08091,0.481976781,181.9448176,0.405222311,25.18508579,0.017381012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010211,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,847,0.0,0.0,0,3246,U,3245.999985,0.999999996,533.199032,0.164263411,1186.999995,0.999999996,325.9999995,0.999999998,23.51335313,0.027760747,3245.999985,0.999999996,533.199032,0.164263411,1186.999995,0.999999996,325.9999995,0.999999998,23.51335313,0.027760747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010212,UT,Utah,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1006,0.0,0.0,0,3882,R,3881.999991,0.999999998,670.032224,0.172599749,1694.999991,0.999999995,74.00000017,1.000000002,21.23630443,0.021109647,3881.999991,0.999999998,670.032224,0.172599749,1694.999991,0.999999995,74.00000017,1.000000002,21.23630443,0.021109647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010213,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,568,4.0,0.0015326,0,2610,U,2609.999994,0.999999998,282.9566284,0.108412501,1216.000008,1.000000006,205.0000011,1.000000005,0.0,0.0,1387.46021,0.53159395,191.5155279,0.073377597,654.7487293,0.538444679,92.34075425,0.450442704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010214,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1575,0.0,0.0,0,6084,U,6083.999985,0.999999998,1497.309116,0.246106035,2761.999994,0.999999998,124.9999999,1.0,8.708333388,0.005529101,6083.999985,0.999999998,1497.309116,0.246106035,2761.999994,0.999999998,124.9999999,1.0,8.708333388,0.005529101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010215,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1674,5.0,0.0006973,0,7171,U,7170.7575,0.999966183,1276.344477,0.177986958,3239.9251,0.999976883,409.9821696,0.999956511,0.0,0.0,4653.079632,0.648874583,864.3447959,0.12053337,2125.819304,0.656117069,306.7051049,0.748061231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010216,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,665,0.0,0.0,0,2699,U,2508.568248,0.929443589,236.1295363,0.087487787,1145.685485,0.92543254,212.8024478,0.976158017,0.0,0.0,1076.854974,0.398982947,70.05355538,0.025955374,495.6109151,0.400331919,43.26434118,0.198460281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010217,UT,Utah,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,996,0.0,0.0,0,3875,R,3817.785668,0.985235011,538.5645848,0.138984409,1663.030426,0.988722013,110.1083187,0.9744099,0.0,0.0,3432.12099,0.885708643,507.4408559,0.130952479,1500.214408,0.891922954,89.43200109,0.791433638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49049010218,UT,Utah,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1222,0.0,0.0,0,5615,U,4336.765667,0.772353636,272.1473009,0.048467908,2018.833634,0.75555151,201.9864751,0.824434592,0.0,0.0,1751.327939,0.311901681,64.7821762,0.011537342,763.1912948,0.285625485,107.8544026,0.440222051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
